"year","depletion","spawning_potential","spawning_potential_nofish","recruitment","fishing_mortality","relative_fishing_mortality","scenario","model_token","model_key","region","source_file","change_token"
1959,0.924913843897435,2181.955,2359.09,92.9848758,0.0121236189836335,0.11687,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1960,0.910126826755939,1979.18,2174.62,66.5487529,0.0154854287849019,0.12119,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1961,0.901914427746467,1885.5175,2090.5725,81.901648,0.0130676891942874,0.1226925,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1962,0.893690277760106,1755.945,1964.825,70.1931533,0.0127691438375275,0.1168975,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1963,0.887445691346988,1665.2275,1876.4275,72.0408202,0.0153610239384558,0.14783,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1964,0.880646737564265,1581.45,1795.7825,83.2931964,0.0105925277800848,0.10996,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1965,0.883432760088638,1540.8525,1744.165,61.3323764,0.0117871415763505,0.1053875,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1966,0.885108709673636,1509.5175,1705.46,81.3618667,0.0121349572070462,0.117675,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1967,0.882098120687683,1446.255,1639.5625,83.643754,0.0133978426151352,0.12466,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1968,0.881309133281826,1391.64,1579.06,47.3397883,0.0123387258024635,0.09947,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1969,0.885034293040567,1422.02,1606.74,83.6791375,0.0152923564454027,0.1289225,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1970,0.88261115402687,1385.3575,1569.6125,76.6620587,0.0306491488506954,0.123975,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1971,0.879525212754542,1331.92,1514.3625,51.3106809,0.0285534751407469,0.1251275,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1972,0.873093084561665,1321.4875,1513.57,47.245966,0.0435448630961161,0.176725,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1973,0.858721581976514,1256.2925,1462.98,117.735591,0.0349982021393141,0.1464,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1974,0.849362850876025,1195.595,1407.6375,33.616092,0.0389139977169658,0.155125,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1975,0.841105488379328,1189.6575,1414.3975,130.775729,0.0451422898894972,0.19525,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1976,0.828227622484024,1190.7325,1437.6875,53.143346,0.0390093264140502,0.199975,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1977,0.817745142826432,1217.23,1488.52,122.8565868,0.0552110018573211,0.221525,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1978,0.813036733906482,1285.4375,1581.0325,31.2289691,0.038767757988605,0.177825,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1979,0.805102446940784,1304.745,1620.595,38.038944,0.0712883005184814,0.2194,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1980,0.794137744411824,1313.2775,1653.715,86.20068,0.0578981583554132,0.224625,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1981,0.780197202315677,1223.6925,1568.44,103.259419,0.0706356696571318,0.215375,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1982,0.769850289208422,1170.2475,1520.0975,93.952526,0.0852055263471274,0.259375,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1983,0.760364686415107,1171.76,1541.05,90.096133,0.0989955004194142,0.265875,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1984,0.748093496186992,1206.6,1612.9,56.674265,0.111310475126929,0.292,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1985,0.725937060272485,1209.785,1666.515,141.32597,0.10921315501816,0.30385,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1986,0.703943694951278,1172.4675,1665.57,57.805213,0.102542499438523,0.268875,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1987,0.692423738817987,1208.2725,1744.99,111.342648,0.129587448677236,0.340825,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1988,0.680020765452844,1244.4125,1829.9625,127.5989274,0.105635952241218,0.3027,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1989,0.665980743509955,1227.4125,1843.015,100.450555,0.108214031532034,0.29945,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1990,0.658144508714884,1286.2875,1954.415,118.213186,0.151650735203792,0.3689,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1991,0.65078417813259,1322.2275,2031.745,53.297235,0.184006518093931,0.3363,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1992,0.634491151834234,1311.195,2066.53,143.101371,0.200419105320156,0.423225,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1993,0.609386910066122,1253.16,2056.4275,64.070007,0.151591237564548,0.368575,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1994,0.58496168444143,1216.0125,2078.79,117.762984,0.16278317940357,0.425,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1995,0.566737809105205,1195.6,2109.6175,95.038182,0.133902940735208,0.380875,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1996,0.556378408218126,1159.0475,2083.2,134.01256,0.164603994636445,0.359325,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1997,0.564308051106915,1204.9825,2135.3275,57.128307,0.189618996072501,0.455675,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1998,0.55269766484459,1208.28,2186.15,137.939603,0.220471129550482,0.539425,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1999,0.534059473426852,1171.37,2193.3325,93.090159,0.33064406368561,0.583425,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2000,0.508840547104396,1102.5875,2166.8625,145.367878,0.265503889540962,0.56245,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2001,0.483523250453756,1046.2875,2163.8825,74.200944,0.210615052994365,0.489775,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2002,0.465265752711808,1037.1425,2229.14,128.160371,0.239486575801394,0.611425,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2003,0.450710259325594,1033.6375,2293.3525,56.739722,0.267639102629859,0.563175,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2004,0.437468917298072,1009.395,2307.3525,160.655589,0.354657930223773,0.804825,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2005,0.417536904780268,947.3975,2269.015,71.563799,0.283019867800585,0.641425,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2006,0.401174138137913,911.0775,2271.0275,92.344937,0.294548983810165,0.69055,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2007,0.389529599833418,897.93,2305.165,100.844969,0.351012959160683,0.713475,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2008,0.375638189942838,858.0675,2284.2925,92.329575,0.446236069688723,0.77625,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2009,0.357709835807953,790.9975,2211.2825,106.573779,0.305941956231345,0.808075,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2010,0.335503874542565,729.32,2173.805,72.289278,0.275166453078745,0.675875,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2011,0.327563247777843,712.993,2176.6575,82.928462,0.350445947061782,0.850025,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2012,0.319847843226504,688.646,2153.0425,138.311721,0.303320907488042,0.8747,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2013,0.31211689050369,654.37725,2096.5775,122.316583,0.273341177133221,0.775025,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2014,0.319450864921103,682.40375,2136.1775,67.454756,0.305750576842732,0.80295,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2015,0.333151083655699,753.133,2260.635,87.38739,0.365571572257399,0.71105,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2016,0.338685189484539,784.11125,2315.1625,112.592627,0.476480503625752,0.748375,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2017,0.336851010265234,764.00925,2268.0925,101.3806434,0.248933146503967,0.63575,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2018,0.331658144239059,741.5105,2235.7675,83.0308605,0.293534150814898,0.7461,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2019,0.329990766637379,738.0095,2236.455,73.991174,0.299676128074927,0.65625,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2020,0.33683893207104,751.4405,2230.86,105.361779,0.460093750320152,0.719025,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2021,0.339876800341317,740.86175,2179.795,80.6810512,0.42061180296742,0.713875,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2022,0.334454006263358,709.66625,2121.865,76.049608,0.431911489345121,0.781375,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2023,0.320543958177096,664.6495,2073.505,97.9358437,0.528580814213151,0.817975,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
2024,0.302803794194014,620.42075,2048.92,90.953051,0.406475531493125,0.884725,"14a-REG075","14a-REG075","14a-REG075","All","data/stepwise/models/14a-REG075/model_payload.rds",""
1952,0.996252793816353,2139.5525,2147.6,130.183433,0.00770127034918924,0.05934,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1953,0.984051715310945,2162.37,2197.415,40.060415,0.00862548384075529,0.056665,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1954,0.976008240589381,2179.28,2232.85,170.705542,0.00459747023872684,0.038785,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1955,0.968545872062224,2143.685,2213.3025,165.254332,0.00669151716200081,0.06208,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1956,0.960211386506382,2132.6775,2221.05,86.909181,0.00976481090328436,0.06801,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1957,0.952262960196582,2199.2275,2309.475,68.65419,0.0139574895773083,0.0944525,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1958,0.936823809133393,2142.4575,2286.9375,133.178687,0.0168018423680443,0.1385475,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1959,0.917102916039849,1969.1025,2147.09,40.3402971,0.0138051736171436,0.126915,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1960,0.901542479392802,1795.0725,1991.1125,71.4442414,0.016030091842034,0.1313875,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1961,0.892018846821232,1706.7175,1913.32,78.4784341,0.0134706225433922,0.1333775,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1962,0.882965093222478,1591.9375,1802.945,84.2741877,0.0123958617413142,0.127545,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1963,0.875613517217724,1506.145,1720.1025,69.3661983,0.0160410269936582,0.1612,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1964,0.867859483609412,1426.7675,1644.0075,84.34988,0.0108375970219119,0.1195925,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1965,0.870846573423074,1392.205,1598.68,72.1825311,0.0117720461402196,0.1151275,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1966,0.872356852361754,1361.5375,1560.7575,106.676708,0.0115520238502873,0.128225,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1967,0.869019167642342,1304.4825,1501.0975,67.736876,0.0142770873911146,0.13515,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1968,0.868323802586679,1257.665,1448.3825,49.4650462,0.0126482695841846,0.1089375,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1969,0.872039463605446,1280.76,1468.695,86.479125,0.0153458255090285,0.140055,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1970,0.86976301569573,1249.8625,1437.015,72.9894108,0.0314121401917377,0.133825,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1971,0.866783849622004,1204.4525,1389.565,64.7366685,0.0305131927301647,0.136675,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1972,0.860162695394863,1193.265,1387.255,56.315967,0.043662617448782,0.191475,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1973,0.845168429229545,1134.2435,1342.0325,115.806612,0.0357661948752077,0.15785,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1974,0.835744907085573,1082.30825,1295.02225,37.412489,0.0413153513516652,0.168225,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1975,0.826809757261838,1073.88325,1298.8275,145.715209,0.0438521185862631,0.211175,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1976,0.813122315016595,1073.665,1320.4225,57.747906,0.0432091105346223,0.2172,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1977,0.800994860195478,1088.9425,1359.4875,128.7125578,0.0518958992336023,0.240925,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1978,0.796038787021533,1148.075,1442.235,15.4367458,0.0421355723636496,0.19315,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1979,0.788195961412274,1168.1675,1482.0775,60.237151,0.0758417729052819,0.240225,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1980,0.776310117770632,1175.1375,1513.7475,83.573309,0.0548396051544627,0.243375,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1981,0.762307676335624,1101.405,1444.83,95.239315,0.0745915386701607,0.23315,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1982,0.751850677402977,1055.10025,1403.3375,109.933076,0.0855370255715345,0.280525,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1983,0.741616060508869,1052.0825,1418.635,91.719799,0.105396381447717,0.287675,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1984,0.729474291031191,1081.9125,1483.14,74.045063,0.116115364884468,0.316925,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1985,0.706770725605893,1084.9125,1535.0275,142.251495,0.110249837589149,0.327325,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
1986,0.683911316933485,1054.4425,1541.7825,58.9082,0.111430617519609,0.292375,"14b-SUB075","14b-SUB075","14b-SUB075","All","data/stepwise/models/14b-SUB075/model_payload.rds",""
